"outcome","pred_form","copredictor","estimator","sample","weights","family","predictor","estimate","se","statistic","df","n","r","conf_low","conf_high","positive_outcome","sig","supports_claim","baseline"
"mcosmo","log","growth","fe_country","y2004_2008","n_cy","gaussian","unemp",-0.0802239496938228,0.0138908542068806,-5.77530715527092,106,135,-0.48923227277367,-0.107763919207968,-0.0526839801796775,TRUE,TRUE,TRUE,FALSE
"mcosmo","log","growth","fe_country","y2009_2013","none","gaussian","unemp",-0.105060592217846,0.0161446830444398,-6.50744222903953,106,135,-0.534282837283792,-0.137068996613824,-0.0730521878218678,TRUE,TRUE,TRUE,FALSE
"mcosmo","log","growth","fe_country","y2009_2013","n_cy","gaussian","unemp",-0.0877701745513389,0.0173212828440072,-5.06718672870731,106,135,-0.441583631880859,-0.122111302488133,-0.0534290466145445,TRUE,TRUE,TRUE,FALSE
"mcosmo","log","growth","fe_country","no_bailout","none","gaussian","unemp",-0.0347585492514221,0.0118911850810696,-2.92305174080223,169,190,-0.219373022858415,-0.0582329430400658,-0.0112841554627785,TRUE,TRUE,TRUE,FALSE
"mcosmo","log","growth","fe_country","no_bailout","n_cy","gaussian","unemp",-0.027324830123554,0.0111066221853578,-2.46022865165767,169,190,-0.185947795553767,-0.0492504179487602,-0.00539924229834781,TRUE,TRUE,TRUE,FALSE
"mcosmo","log","growth","fe_country","no_GR_ES","none","gaussian","unemp",-0.0554434903212004,0.00973299015415966,-5.69644985179658,223,250,-0.35641150544133,-0.0746238945842219,-0.0362630860581789,TRUE,TRUE,TRUE,FALSE
"mcosmo","log","growth","fe_country","no_GR_ES","n_cy","gaussian","unemp",-0.0405752102279483,0.00908664154658445,-4.46536930283114,223,250,-0.286489226771955,-0.058481881815628,-0.0226685386402687,TRUE,TRUE,TRUE,FALSE
"mcosmo","log","growth","re","all","none","gaussian","unemp",-0.0567227780137111,0.00921286078557016,-6.15691253063916,267,270,-0.352597216048881,-0.0748618747946294,-0.0385836812327927,TRUE,TRUE,TRUE,FALSE
"mcosmo","log","growth","re","y2004_2008","none","gaussian","unemp",-0.0666710998821644,0.0143667734729984,-4.64064530616212,132,135,-0.374518992313631,-0.0950899978512887,-0.0382522019130401,TRUE,TRUE,TRUE,FALSE
"mcosmo","log","growth","re","y2009_2013","none","gaussian","unemp",-0.0842096053748693,0.0152630874104245,-5.51720651991781,132,135,-0.432885788333121,-0.114401500905617,-0.0540177098441221,TRUE,TRUE,TRUE,FALSE
"mcosmo","log","growth","re","no_bailout","none","gaussian","unemp",-0.0264894989646459,0.0117900831409603,-2.24676099803044,187,190,-0.162125771369453,-0.0497481618632894,-0.00323083606600228,TRUE,TRUE,TRUE,FALSE
"mcosmo","log","growth","re","no_GR_ES","none","gaussian","unemp",-0.0472635385838255,0.00973152449239688,-4.85674558192315,247,250,-0.295250815197948,-0.0664308928144778,-0.0280961843531732,TRUE,TRUE,TRUE,FALSE
"mcosmo","log","growth","pooled_cl","all","none","gaussian","unemp",0.002136856993421,0.0235745124612597,0.0906426801798141,267,270,0.0055471565929286,-0.0442787323713423,0.0485524463581843,TRUE,FALSE,FALSE,FALSE
"mcosmo","log","growth","pooled_cl","all","n_cy","gaussian","unemp",0.0159859726383062,0.024224874254959,0.659899096691235,267,270,0.0403522757626158,-0.0317101066625474,0.0636820519391597,TRUE,FALSE,FALSE,FALSE
"mcosmo","log","growth","pooled_cl","y2004_2008","none","gaussian","unemp",0.0180750498956837,0.0271084402982613,0.666768345829288,132,135,0.057937250154969,-0.0355481244646761,0.0716982242560436,TRUE,FALSE,FALSE,FALSE
"mcosmo","log","growth","pooled_cl","y2004_2008","n_cy","gaussian","unemp",0.0290969623468638,0.0294774202886237,0.987093241605451,132,135,0.0856000927699988,-0.0292122885889732,0.0874062132827009,TRUE,FALSE,FALSE,FALSE
"mcosmo","log","growth","pooled_cl","y2009_2013","none","gaussian","unemp",-0.00380557340446964,0.0324854418324455,-0.117147041560899,132,135,-0.010195811206646,-0.0680649882726234,0.0604538414636841,TRUE,FALSE,TRUE,FALSE
"mcosmo","log","growth","pooled_cl","y2009_2013","n_cy","gaussian","unemp",0.0175312270586883,0.0321743514668707,0.544882064732209,132,135,0.0473726505706238,-0.0461128203175883,0.0811752744349649,TRUE,FALSE,FALSE,FALSE
"mcosmo","log","growth","pooled_cl","no_bailout","none","gaussian","unemp",0.048076414432659,0.0300984656700953,1.59730449251524,187,190,0.116017695845156,-0.0112997628527308,0.107452591718049,TRUE,FALSE,FALSE,FALSE
"mcosmo","log","growth","pooled_cl","no_bailout","n_cy","gaussian","unemp",0.0605658277737995,0.029173319202556,2.07606914226246,187,190,0.150097308917729,0.00301471563537319,0.118116939912226,TRUE,TRUE,FALSE,FALSE
"mcosmo","log","growth","pooled_cl","no_GR_ES","none","gaussian","unemp",0.0135375697390833,0.0267991793175156,0.505148668124899,247,250,0.0321252500762906,-0.0392464892714977,0.0663216287496644,TRUE,FALSE,FALSE,FALSE
"mcosmo","log","growth","pooled_cl","no_GR_ES","n_cy","gaussian","unemp",0.028953174173065,0.026694641841546,1.08460620468052,247,250,0.0688480858105486,-0.0236249862823765,0.0815313346285066,TRUE,FALSE,FALSE,FALSE
"mutil","raw","none","fe_twoway","all","none","gaussian","unemp",-0.00137389199139912,0.000408746371280965,-3.36123348836959,233,270,-0.215049691228807,-0.00217920311068561,-0.00056858087211264,TRUE,TRUE,TRUE,FALSE
"mutil","raw","none","fe_twoway","all","n_cy","gaussian","unemp",-0.00148971400816263,0.000393426977771456,-3.78650700722414,233,270,-0.240765171231091,-0.00226484289513897,-0.000714585121186295,TRUE,TRUE,TRUE,FALSE
"mutil","raw","none","fe_twoway","y2004_2008","none","gaussian","unemp",-0.000240017586545956,0.0010295913131768,-0.23311928089737,103,135,-0.0229638680072154,-0.00228196912173973,0.00180193394864782,TRUE,FALSE,TRUE,FALSE
"mutil","raw","none","fe_twoway","y2004_2008","n_cy","gaussian","unemp",-0.00031983433626529,0.00101992856769928,-0.3135850356528,103,135,-0.0308837126380457,-0.00234262209481343,0.00170295342228285,TRUE,FALSE,TRUE,FALSE
"mutil","raw","none","fe_twoway","y2009_2013","none","gaussian","unemp",-0.00239702224911803,0.000566568617113766,-4.23077130768209,103,135,-0.384775517691724,-0.00352067747299365,-0.00127336702524242,TRUE,TRUE,TRUE,FALSE
"mutil","raw","none","fe_twoway","y2009_2013","n_cy","gaussian","unemp",-0.00197275917771777,0.000551118636864079,-3.57955446570085,103,135,-0.332621199239322,-0.00306577300972672,-0.000879745345708827,TRUE,TRUE,TRUE,FALSE
"mutil","raw","none","fe_twoway","no_bailout","none","gaussian","unemp",-0.00166382562704972,0.00066325072548131,-2.5085922459298,161,190,-0.193950608009549,-0.00297361852659045,-0.000354032727508997,TRUE,TRUE,TRUE,FALSE
"mutil","raw","none","fe_twoway","no_bailout","n_cy","gaussian","unemp",-0.00166105538960004,0.000621383117539404,-2.67315822189956,161,190,-0.206149215080267,-0.0028881677981948,-0.000433942981005276,TRUE,TRUE,TRUE,FALSE
"mutil","raw","none","fe_twoway","no_GR_ES","none","gaussian","unemp",-0.0018392795588334,0.0004908025435951,-3.74749394198489,215,250,-0.247617739051053,-0.00280668038955292,-0.000871878728113892,TRUE,TRUE,TRUE,FALSE
"mutil","raw","none","fe_twoway","no_GR_ES","n_cy","gaussian","unemp",-0.0019303671583637,0.000472768344009267,-4.08311424151923,215,250,-0.268259384747923,-0.00286222151547918,-0.000998512801248219,TRUE,TRUE,TRUE,FALSE
"mutil","raw","none","fe_country","all","none","gaussian","unemp",-0.00312825060259047,0.000438560859133073,-7.13299086647689,242,270,-0.416799449970439,-0.00399213442015023,-0.0022643667850307,TRUE,TRUE,TRUE,FALSE
"mutil","raw","none","fe_country","all","n_cy","gaussian","unemp",-0.00313348924779364,0.000418921347124708,-7.47989871917614,242,270,-0.433336064926964,-0.0039586868573723,-0.00230829163821499,TRUE,TRUE,TRUE,FALSE
"mutil","raw","none","fe_country","y2004_2008","none","gaussian","unemp",0.00200233652227058,0.000876408270721155,2.28470746929733,107,135,0.215672953439009,0.000264959340908527,0.00373971370363263,TRUE,TRUE,FALSE,FALSE
"mutil","raw","none","fe_country","y2004_2008","n_cy","gaussian","unemp",0.00164326024934626,0.000864085450430933,1.90173350161924,107,135,0.180817109947469,-6.96883779987922e-05,0.00335620887669131,TRUE,FALSE,FALSE,FALSE
"mutil","raw","none","fe_country","y2009_2013","none","gaussian","unemp",-0.00380766771427523,0.000645855245313886,-5.89554353224259,107,135,-0.495166128675744,-0.00508800041212622,-0.00252733501642424,TRUE,TRUE,TRUE,FALSE
"mutil","raw","none","fe_country","y2009_2013","n_cy","gaussian","unemp",-0.00314386958723466,0.000637313923683578,-4.93300000267305,107,135,-0.430449017942142,-0.00440727011112641,-0.00188046906334292,TRUE,TRUE,TRUE,FALSE
"mutil","raw","none","fe_country","no_bailout","none","gaussian","unemp",-0.00280813744550109,0.000733703237102369,-3.82734776609592,170,190,-0.281659838934012,-0.00425647989398409,-0.00135979499701809,TRUE,TRUE,TRUE,FALSE
"mutil","raw","none","fe_country","no_bailout","n_cy","gaussian","unemp",-0.00275005250128658,0.000676858561743011,-4.0629647857372,170,190,-0.297505291778875,-0.00408618261087035,-0.00141392239170281,TRUE,TRUE,TRUE,FALSE
"mutil","raw","none","fe_country","no_GR_ES","none","gaussian","unemp",-0.00356906746035912,0.000541244349844976,-6.59418885644051,224,250,-0.403193036800715,-0.00463564950879836,-0.00250248541191989,TRUE,TRUE,TRUE,FALSE
"mutil","raw","none","fe_country","no_GR_ES","n_cy","gaussian","unemp",-0.0035031234456544,0.000515251164952876,-6.79886564831891,224,250,-0.413593817975343,-0.0045184830390313,-0.0024877638522775,TRUE,TRUE,TRUE,FALSE
"mutil","raw","none","re","all","none","gaussian","unemp",-0.00298792069248327,0.000435031639024747,-6.86828364755629,268,270,-0.386877523330623,-0.00384443498556123,-0.00213140639940532,TRUE,TRUE,TRUE,FALSE
"mutil","raw","none","re","y2004_2008","none","gaussian","unemp",0.00191544392410252,0.000851629540818403,2.24915157623797,133,135,0.191419801654474,0.000230953680942788,0.00359993416726226,TRUE,TRUE,FALSE,FALSE
"mutil","raw","none","re","y2009_2013","none","gaussian","unemp",-0.00296449498740311,0.000611989035525642,-4.84403284260949,133,135,-0.387256714631839,-0.00417498559376819,-0.00175400438103803,TRUE,TRUE,TRUE,FALSE
"mutil","raw","none","re","no_bailout","none","gaussian","unemp",-0.00252483099845861,0.000725266389135203,-3.48124638930143,188,190,-0.246088045575994,-0.00395553694634372,-0.00109412505057349,TRUE,TRUE,TRUE,FALSE
"mutil","raw","none","re","no_GR_ES","none","gaussian","unemp",-0.0034148557466951,0.000537806947564117,-6.34959396147999,248,250,-0.373947445124168,-0.00447410721696836,-0.00235560427642185,TRUE,TRUE,TRUE,FALSE
"mutil","raw","none","pooled_cl","all","none","gaussian","unemp",-0.000663904537910341,0.000673246871299249,-0.986123465570841,268,270,-0.0601280891520062,-0.00198943012342992,0.000661621047609244,TRUE,FALSE,TRUE,FALSE
"mutil","raw","none","pooled_cl","all","n_cy","gaussian","unemp",-0.000353594586989574,0.000718470770792644,-0.492148882548798,268,270,-0.0300492020346477,-0.00176815948098715,0.00106097030700801,TRUE,FALSE,TRUE,FALSE
"mutil","raw","none","pooled_cl","y2004_2008","none","gaussian","unemp",0.000793606150249399,0.00195504218493512,0.405927890643309,133,135,0.0351766281750069,-0.00307339156136608,0.00466060386186488,TRUE,FALSE,FALSE,FALSE
"mutil","raw","none","pooled_cl","y2004_2008","n_cy","gaussian","unemp",0.000318872733643075,0.00222343451493952,0.143414492983953,133,135,0.0124346522260236,-0.00407899461032084,0.00471674007760699,TRUE,FALSE,FALSE,FALSE
"mutil","raw","none","pooled_cl","y2009_2013","none","gaussian","unemp",0.000383933857120149,0.000839718139809206,0.457217533977988,133,135,0.0396146674795329,-0.00127699609624143,0.00204486381048172,TRUE,FALSE,FALSE,FALSE
"mutil","raw","none","pooled_cl","y2009_2013","n_cy","gaussian","unemp",0.000922775275301789,0.000960034035943491,0.961190166966231,133,135,0.0830577758344979,-0.000976134860077032,0.00282168541068061,TRUE,FALSE,FALSE,FALSE
"mutil","raw","none","pooled_cl","no_bailout","none","gaussian","unemp",0.00133043717640818,0.00123417324592141,1.07799871760703,188,190,0.078379267854219,-0.00110417034175611,0.00376504469457247,TRUE,FALSE,FALSE,FALSE
"mutil","raw","none","pooled_cl","no_bailout","n_cy","gaussian","unemp",0.00156405259274741,0.00123144659384212,1.27009372600362,188,190,0.0922362330179153,-0.000865176160584969,0.0039932813460798,TRUE,FALSE,FALSE,FALSE
"mutil","raw","none","pooled_cl","no_GR_ES","none","gaussian","unemp",-0.000487798096887274,0.000979721834068912,-0.497894483846894,248,250,-0.0316005414548472,-0.0024174343685953,0.00144183817482076,TRUE,FALSE,TRUE,FALSE
"mutil","raw","none","pooled_cl","no_GR_ES","n_cy","gaussian","unemp",-0.000123889065347937,0.000998128760642157,-0.124121326058406,248,250,-0.00788146728639309,-0.00208977917149271,0.00184200104079684,TRUE,FALSE,TRUE,FALSE
"mutil","raw","growth","fe_twoway","all","none","gaussian","unemp",-0.000678447089734022,0.000422365983083952,-1.60630144686432,232,270,-0.1048772691454,-0.00151061026203102,0.000153716082562982,TRUE,FALSE,TRUE,FALSE
"mutil","raw","growth","fe_twoway","all","n_cy","gaussian","unemp",-0.000830721647661888,0.000400494882537881,-2.07423785891525,232,270,-0.134934943901978,-0.00161979346047214,-4.16498348516332e-05,TRUE,TRUE,TRUE,FALSE
"mutil","raw","growth","fe_twoway","y2004_2008","none","gaussian","unemp",0.000350699862997997,0.00105373497452234,0.332816003527803,102,135,0.0329358164089901,-0.00173937846274894,0.00244077818874493,TRUE,FALSE,FALSE,FALSE
"mutil","raw","growth","fe_twoway","y2004_2008","n_cy","gaussian","unemp",0.000329969114177501,0.00103376261748904,0.31919234512366,102,135,0.0315889790748183,-0.00172049413609156,0.00238043236444656,TRUE,FALSE,FALSE,FALSE
"mutil","raw","growth","fe_twoway","y2009_2013","none","gaussian","unemp",-0.00203071588287195,0.000603242161675818,-3.36633612814892,102,135,-0.316213772978079,-0.00322724385032116,-0.000834187915422749,TRUE,TRUE,TRUE,FALSE
"mutil","raw","growth","fe_twoway","y2009_2013","n_cy","gaussian","unemp",-0.00163825776903913,0.000573368595160117,-2.85725061133082,102,135,-0.272225447555314,-0.00277553165894808,-0.000500983879130188,TRUE,TRUE,TRUE,FALSE
"mutil","raw","growth","fe_twoway","no_bailout","none","gaussian","unemp",-0.00088126278760497,0.000672217642172475,-1.31097836819174,160,190,-0.103089742031983,-0.00220882645779144,0.000446300882581508,TRUE,FALSE,TRUE,FALSE
"mutil","raw","growth","fe_twoway","no_bailout","n_cy","gaussian","unemp",-0.000935394356745858,0.000620028513570375,-1.50863119400667,160,190,-0.118428431954412,-0.00215988963544096,0.000289100921949249,TRUE,FALSE,TRUE,FALSE
"mutil","raw","growth","fe_twoway","no_GR_ES","none","gaussian","unemp",-0.000980930619406626,0.000507073380174505,-1.9344944099985,214,250,-0.131098012415269,-0.00198042866752946,1.85674287162168e-05,TRUE,FALSE,TRUE,FALSE
"mutil","raw","growth","fe_twoway","no_GR_ES","n_cy","gaussian","unemp",-0.00117238591876676,0.00047424313779521,-2.47211994298383,214,250,-0.166628119387343,-0.002107171906544,-0.000237599930989536,TRUE,TRUE,TRUE,FALSE
"mutil","raw","growth","fe_country","all","none","gaussian","unemp",-0.00239379131305122,0.000457749073162224,-5.22948369182798,241,270,-0.319234659185881,-0.00329549116862993,-0.0014920914574725,TRUE,TRUE,TRUE,FALSE
"mutil","raw","growth","fe_country","all","n_cy","gaussian","unemp",-0.00240355782562503,0.000426753277780369,-5.63219534745328,241,270,-0.341049896422243,-0.00324420042110644,-0.00156291523014362,TRUE,TRUE,TRUE,FALSE
"mutil","raw","growth","fe_country","y2004_2008","none","gaussian","unemp",0.00212752946165377,0.000848990677171839,2.5059515008351,106,135,0.236494943804949,0.000444322869828449,0.0038107360534791,TRUE,TRUE,FALSE,FALSE
"mutil","raw","growth","fe_country","y2004_2008","n_cy","gaussian","unemp",0.00156387963526718,0.000824015420654245,1.89787666112548,106,135,0.181283748492085,-6.98110813744639e-05,0.00319757035190884,TRUE,FALSE,FALSE,FALSE
"mutil","raw","growth","fe_country","y2009_2013","none","gaussian","unemp",-0.00392325901933782,0.00062437720678186,-6.28347572064479,106,135,-0.520949001168949,-0.00516114755981233,-0.00268537047886331,TRUE,TRUE,TRUE,FALSE
"mutil","raw","growth","fe_country","y2009_2013","n_cy","gaussian","unemp",-0.00325096751136436,0.000628369742888286,-5.17365380519656,106,135,-0.449006672071283,-0.00449677164299097,-0.00200516337973775,TRUE,TRUE,TRUE,FALSE
"mutil","raw","growth","fe_country","no_bailout","none","gaussian","unemp",-0.00215436442017955,0.000717729326349081,-3.00163911531705,169,190,-0.22497614688665,-0.00357123420443664,-0.000737494635922475,TRUE,TRUE,TRUE,FALSE
"mutil","raw","growth","fe_country","no_bailout","n_cy","gaussian","unemp",-0.00228190001598107,0.000651626981415941,-3.50185010912634,169,190,-0.260101601360304,-0.00356827713153153,-0.000995522900430627,TRUE,TRUE,TRUE,FALSE
"mutil","raw","growth","fe_country","no_GR_ES","none","gaussian","unemp",-0.00266342124224495,0.000552791075824423,-4.81813357473758,223,250,-0.307059191050686,-0.00375278392928842,-0.00157405855520149,TRUE,TRUE,TRUE,FALSE
"mutil","raw","growth","fe_country","no_GR_ES","n_cy","gaussian","unemp",-0.00273243971026848,0.000508795542381337,-5.37040811615552,223,250,-0.338410499240672,-0.00373510220509558,-0.00172977721544138,TRUE,TRUE,TRUE,FALSE
"mutil","raw","growth","re","all","none","gaussian","unemp",-0.00222951913025544,0.000453501535154758,-4.9162328182519,267,270,-0.288110852010555,-0.00312241314308493,-0.00133662511742594,TRUE,TRUE,TRUE,FALSE
"mutil","raw","growth","re","y2004_2008","none","gaussian","unemp",0.00198010616569239,0.00084742955580334,2.33660267349929,132,135,0.199295344761787,0.000303806742745539,0.00365640558863925,TRUE,TRUE,FALSE,FALSE
"mutil","raw","growth","re","y2009_2013","none","gaussian","unemp",-0.00317206332178275,0.000594422540724459,-5.33637792052227,132,135,-0.421250351025198,-0.00434788986120339,-0.0019962367823621,TRUE,TRUE,TRUE,FALSE
"mutil","raw","growth","re","no_bailout","none","gaussian","unemp",-0.0018983119819922,0.000707092362599455,-2.68467329361828,187,190,-0.192645325986077,-0.00329321502917857,-0.000503408934805837,TRUE,TRUE,TRUE,FALSE
"mutil","raw","growth","re","no_GR_ES","none","gaussian","unemp",-0.00249363642048911,0.000548519609452894,-4.54612082688589,247,250,-0.277871102657188,-0.0035740087367749,-0.00141326410420333,TRUE,TRUE,TRUE,FALSE
"mutil","raw","growth","pooled_cl","all","none","gaussian","unemp",0.000145781965154929,0.000628954486895465,0.231784601576678,267,270,0.0141835603614557,-0.00109255936813198,0.00138412329844184,TRUE,FALSE,FALSE,FALSE
"mutil","raw","growth","pooled_cl","all","n_cy","gaussian","unemp",0.000361743662542813,0.000680340418218057,0.531709792415816,267,270,0.0325228968263565,-0.000977770846279115,0.00170125817136474,TRUE,FALSE,FALSE,FALSE
"mutil","raw","growth","pooled_cl","y2004_2008","none","gaussian","unemp",-0.00022503925241673,0.00156242965090011,-0.144031606342778,132,135,-0.0125353572189482,-0.00331567953545016,0.0028656010306167,TRUE,FALSE,TRUE,FALSE
"mutil","raw","growth","pooled_cl","y2004_2008","n_cy","gaussian","unemp",-0.000887631960535731,0.00170002071514849,-0.522130085019697,132,135,-0.0453987337917392,-0.00425044096841798,0.00247517704734652,TRUE,FALSE,TRUE,FALSE
"mutil","raw","growth","pooled_cl","y2009_2013","none","gaussian","unemp",0.000213563359298298,0.000882684083866241,0.241947672108089,132,135,0.0210541738317735,-0.00153247300478236,0.00195959972337896,TRUE,FALSE,FALSE,FALSE
