outcome_build,cell_weight,reg_weight,outcome,pred_form,copredictor,estimator,sample,estimate,se,statistic,df,n,r,positive_outcome,sig,supports_claim,r_ca,p
count,design,none,mpos,raw,growth,fe_country,y2009_2013,-0.04404454169542324,0.006673241937457784,-6.600171567015342,106,135,-0.5396897980401608,TRUE,TRUE,TRUE,-0.5396897980401608,1.6690364779791774e-9
count,design,none,mpos,raw,growth,fe_country,no_bailout,-0.003012710398002357,0.010136572566148354,-0.29721194006576446,169,190,-0.022856484258487686,TRUE,FALSE,TRUE,-0.022856484258487686,0.7666697079506425
count,design,none,mpos,raw,growth,fe_country,no_GR_ES,-0.019226024166640116,0.007782746771964378,-2.470339165588377,223,250,-0.16320805833923188,TRUE,TRUE,TRUE,-0.16320805833923188,0.014248313321772621
count,design,none,mpos,raw,growth,re,all,-0.025762782590116783,0.005896830074504438,-4.368920634410829,267,270,-0.2583001978080713,TRUE,TRUE,TRUE,-0.2583001978080713,1.7889149593240628e-5
count,design,none,mpos,raw,growth,re,y2004_2008,0.03160917271576671,0.01149634004694251,2.749498761057722,132,135,0.23274129536185112,TRUE,TRUE,FALSE,0.23274129536185112,0.006805761999456261
count,design,none,mpos,raw,growth,re,y2009_2013,-0.043298733016266064,0.0059112107431138336,-7.324850169942969,132,135,-0.5375851418982083,TRUE,TRUE,TRUE,-0.5375851418982083,2.1194543759196886e-11
count,design,none,mpos,raw,growth,re,no_bailout,-0.007010984742243671,0.009563595588093696,-0.733090883827425,187,190,-0.05353204666485683,TRUE,FALSE,TRUE,-0.05353204666485683,0.4644209781190095
count,design,none,mpos,raw,growth,re,no_GR_ES,-0.02367212420757871,0.007491136359103644,-3.1600177960732263,247,250,-0.19712197376491575,TRUE,TRUE,TRUE,-0.19712197376491575,0.001774392589237891
count,design,none,mpos,raw,growth,pooled_cl,all,-0.03738677629863875,0.010466888096900035,-3.5719094302452263,267,270,-0.2135545181941282,TRUE,TRUE,TRUE,-0.2135545181941282,4.202685785735149e-4
count,design,none,mpos,raw,growth,pooled_cl,y2004_2008,-0.012340358633039339,0.01968145916321923,-0.627004254649017,132,135,-0.054492628355648935,TRUE,FALSE,TRUE,-0.054492628355648935,0.531739428434023
count,design,none,mpos,raw,growth,pooled_cl,y2009_2013,-0.04116165480025465,0.007897633720175237,-5.211897165489379,132,135,-0.4131174978902568,TRUE,TRUE,TRUE,-0.4131174978902568,7.020311260150978e-7
count,design,none,mpos,raw,growth,pooled_cl,no_bailout,-0.02397132654326178,0.015168991660727719,-1.580284773003282,187,190,-0.11479787321981824,TRUE,FALSE,TRUE,-0.11479787321981824,0.11573162982416055
count,design,none,mpos,raw,growth,pooled_cl,no_GR_ES,-0.042593021257014634,0.014116540152512184,-3.017242241855896,247,250,-0.18853943869819903,TRUE,TRUE,TRUE,-0.18853943869819903,0.0028176066778016623
count,design,none,mpos,log,none,fe_twoway,all,-0.08580625425829762,0.05043422805240721,-1.7013496106083874,233,270,-0.11077316770608288,TRUE,FALSE,TRUE,-0.11077316770608288,0.09021135709204656
count,design,none,mpos,log,none,fe_twoway,y2004_2008,-0.01828017643958493,0.11520443883435293,-0.15867597311826795,103,135,-0.015632897612976007,TRUE,FALSE,TRUE,-0.015632897612976007,0.8742348702022058
count,design,none,mpos,log,none,fe_twoway,y2009_2013,-0.3262923169256616,0.06540979945802228,-4.9884316972270275,103,135,-0.44111838501903167,TRUE,TRUE,TRUE,-0.44111838501903167,2.478557500521465e-6
count,design,none,mpos,log,none,fe_twoway,no_bailout,-0.005123535704738359,0.06916032956020435,-0.0740820024618058,161,190,-0.005838380197465575,TRUE,FALSE,TRUE,-0.005838380197465575,0.9410370983993862
count,design,none,mpos,log,none,fe_twoway,no_GR_ES,-0.07094010371015211,0.054471867275501074,-1.3023255353329457,215,250,-0.08846959859484603,TRUE,FALSE,TRUE,-0.08846959859484603,0.1941984933467248
count,design,none,mpos,log,none,fe_country,all,-0.38374082755421857,0.06134541867831735,-6.255411338318121,242,270,-0.37308015160097246,TRUE,TRUE,TRUE,-0.37308015160097246,1.7834011517470663e-9
count,design,none,mpos,log,none,fe_country,y2004_2008,0.3407264876944953,0.11025107478607735,3.0904595565677218,107,135,0.2862629706486383,TRUE,TRUE,FALSE,0.2862629706486383,0.0025475677547892343
count,design,none,mpos,log,none,fe_country,y2009_2013,-0.5649759053491799,0.08588967623846339,-6.577925661060655,107,135,-0.5366042521291651,TRUE,TRUE,TRUE,-0.5366042521291651,1.8060302791279546e-9
count,design,none,mpos,log,none,fe_country,no_bailout,-0.1774653166365562,0.08965615676367117,-1.9793991070166579,170,190,-0.150093221026408,TRUE,TRUE,TRUE,-0.150093221026408,0.04938556947702514
count,design,none,mpos,log,none,fe_country,no_GR_ES,-0.33984965691614494,0.06804863781616596,-4.99421689871665,224,250,-0.3165323747911201,TRUE,TRUE,TRUE,-0.3165323747911201,1.1880534962889144e-6
count,design,none,mpos,log,none,re,all,-0.39699947345000697,0.05867205580057133,-6.766414914783693,268,270,-0.38198206397269757,TRUE,TRUE,TRUE,-0.38198206397269757,8.27819517884169e-11
count,design,none,mpos,log,none,re,y2004_2008,0.23710450025804986,0.1028363662547674,2.3056483702530466,133,135,0.19604548353384546,TRUE,TRUE,FALSE,0.19604548353384546,0.02267767720521746
count,design,none,mpos,log,none,re,y2009_2013,-0.5345969255215237,0.07253938441206405,-7.369747204976483,133,135,-0.5384785768200876,TRUE,TRUE,TRUE,-0.5384785768200876,1.6248613799954124e-11
count,design,none,mpos,log,none,re,no_bailout,-0.1950089782937185,0.08445528176969112,-2.309020516034822,188,190,-0.16606434481803595,TRUE,TRUE,TRUE,-0.16606434481803595,0.022029622343971735
count,design,none,mpos,log,none,re,no_GR_ES,-0.3597556913777176,0.06545346243792358,-5.49635845038621,248,250,-0.3295252619706462,TRUE,TRUE,TRUE,-0.3295252619706462,9.614627168799533e-8
count,design,none,mpos,log,none,pooled_cl,all,-0.4640339188274254,0.10936498831587976,-4.2429842125265225,268,270,-0.250891637493994,TRUE,TRUE,TRUE,-0.250891637493994,3.0414723637713066e-5
count,design,none,mpos,log,none,pooled_cl,y2004_2008,-0.13805600468008095,0.1893995518657561,-0.7289141041787323,133,135,-0.06307899850934622,TRUE,FALSE,TRUE,-0.06307899850934622,0.46733581364638344
count,design,none,mpos,log,none,pooled_cl,y2009_2013,-0.47451117184127867,0.07862998721676388,-6.034735457010389,133,135,-0.463637355975957,TRUE,TRUE,TRUE,-0.463637355975957,1.486909078507044e-8
count,design,none,mpos,log,none,pooled_cl,no_bailout,-0.26899345331404945,0.14628500017755067,-1.8388314112011737,188,190,-0.13292056008516154,TRUE,FALSE,TRUE,-0.13292056008516154,0.06751747934989623
count,design,none,mpos,log,none,pooled_cl,no_GR_ES,-0.46605370874394936,0.13284465984549212,-3.5082607707829827,248,250,-0.21744438537622343,TRUE,TRUE,TRUE,-0.21744438537622343,5.354052146700966e-4
count,design,none,mpos,log,growth,fe_twoway,all,-0.04469736669916491,0.05367574176204674,-0.8327293714414898,232,270,-0.05458983915975762,TRUE,FALSE,TRUE,-0.05458983915975762,0.40585378130465555
count,design,none,mpos,log,growth,fe_twoway,y2004_2008,-0.060263465784930026,0.12076046318105284,-0.49903307918402623,102,135,-0.049351428448182806,TRUE,FALSE,TRUE,-0.049351428448182806,0.6188306701045314
count,design,none,mpos,log,growth,fe_twoway,y2009_2013,-0.25589146666392126,0.06987795796589041,-3.661976882450254,102,135,-0.34087389043215505,TRUE,TRUE,TRUE,-0.34087389043215505,3.9876958278226894e-4
count,design,none,mpos,log,growth,fe_twoway,no_bailout,-0.012216547796309419,0.07249108622472004,-0.1685248274310377,160,190,-0.01332187513456185,TRUE,FALSE,TRUE,-0.01332187513456185,0.8663832618796029
count,design,none,mpos,log,growth,fe_twoway,no_GR_ES,-0.03847379590348574,0.05792185915403204,-0.6642362048699453,214,250,-0.045359516776503586,TRUE,FALSE,TRUE,-0.045359516776503586,0.5072541957860417
count,design,none,mpos,log,growth,fe_country,all,-0.2707979265881346,0.06410957949082871,-4.223985381574278,241,270,-0.262545747933244,TRUE,TRUE,TRUE,-0.262545747933244,3.4052987969055306e-5
count,design,none,mpos,log,growth,fe_country,y2004_2008,0.3555957682991296,0.10698058772899817,3.323927974670696,106,135,0.3072335815081487,TRUE,TRUE,FALSE,0.3072335815081487,0.0012193617675742565
count,design,none,mpos,log,growth,fe_country,y2009_2013,-0.5822814377678176,0.0825725101983582,-7.051758949425703,106,135,-0.5650866865990756,TRUE,TRUE,TRUE,-0.5650866865990756,1.8785974783245477e-10
count,design,none,mpos,log,growth,fe_country,no_bailout,-0.10682188910357071,0.08966506221423062,-1.1913435006418491,169,190,-0.0912594006437465,TRUE,FALSE,TRUE,-0.0912594006437465,0.2351892028132004
count,design,none,mpos,log,growth,fe_country,no_GR_ES,-0.23317694076524811,0.07009816793097656,-3.3264341657951753,223,250,-0.21742553193362282,TRUE,TRUE,TRUE,-0.21742553193362282,0.0010286315042270574
count,design,none,mpos,log,growth,re,all,-0.29455226662838296,0.06101430722716634,-4.827593395950826,267,270,-0.2833367671963376,TRUE,TRUE,TRUE,-0.2833367671963376,2.328946133790736e-6
count,design,none,mpos,log,growth,re,y2004_2008,0.2464344163119227,0.10020579925722327,2.4592829770195026,132,135,0.2093116154913277,TRUE,TRUE,FALSE,0.2093116154913277,0.015215574617607381
count,design,none,mpos,log,growth,re,y2009_2013,-0.556317333796965,0.07069610723579424,-7.869136725470158,132,135,-0.5650827895234136,TRUE,TRUE,TRUE,-0.5650827895234136,1.1385684646177552e-12
count,design,none,mpos,log,growth,re,no_bailout,-0.13797776201992815,0.08404938740223096,-1.6416272180499645,187,190,-0.1191918802726474,TRUE,FALSE,TRUE,-0.1191918802726474,0.10234798825983356
count,design,none,mpos,log,growth,re,no_GR_ES,-0.26973581522108403,0.0670862305466266,-4.020732913792361,247,250,-0.24785066783534618,TRUE,TRUE,TRUE,-0.24785066783534618,7.711438168206498e-5
count,design,none,mpos,log,growth,pooled_cl,all,-0.41067663942888555,0.11128291611749573,-3.690383517585765,267,270,-0.22029925037344888,TRUE,TRUE,TRUE,-0.22029925037344888,2.7138615764969184e-4
count,design,none,mpos,log,growth,pooled_cl,y2004_2008,-0.16990255996371795,0.1846649354335238,-0.9200585891677304,132,135,-0.07982527306015066,TRUE,FALSE,TRUE,-0.07982527306015066,0.3592204815995139
count,design,none,mpos,log,growth,pooled_cl,y2009_2013,-0.4975794742746016,0.07692516775546274,-6.468357350306417,132,135,-0.49059101434236296,TRUE,TRUE,TRUE,-0.49059101434236296,1.772051041430923e-9
count,design,none,mpos,log,growth,pooled_cl,no_bailout,-0.26454232099359276,0.13885258324019706,-1.905202732425717,187,190,-0.13798942421772953,TRUE,FALSE,TRUE,-0.13798942421772953,0.05828817882828539
count,design,none,mpos,log,growth,pooled_cl,no_GR_ES,-0.4231823466521606,0.1256924487075646,-3.3668080382198173,247,250,-0.20947220164994979,TRUE,TRUE,TRUE,-0.20947220164994979,8.817885551737606e-4
count,design,none,mneg,raw,none,fe_twoway,all,0.017851869829167984,0.003786082590145516,4.71512953141412,233,270,0.29513837804300314,FALSE,TRUE,TRUE,-0.29513837804300314,4.160226018715973e-6
count,design,none,mneg,raw,none,fe_twoway,y2004_2008,0.027588012870786556,0.008519376354765322,3.238266713660933,103,135,0.3039770253833581,FALSE,TRUE,TRUE,-0.3039770253833581,0.0016187754799702574
count,design,none,mneg,raw,none,fe_twoway,y2009_2013,0.02110466008386058,0.004321845148810297,4.883252258510511,103,135,0.4335812669093175,FALSE,TRUE,TRUE,-0.4335812669093175,3.831656839046837e-6
count,design,none,mneg,raw,none,fe_twoway,no_bailout,0.004255480902768251,0.006272771093701482,0.678405259685181,161,190,0.05338956937555633,FALSE,FALSE,TRUE,-0.05338956937555633,0.49848870044801163
count,design,none,mneg,raw,none,fe_twoway,no_GR_ES,0.01691494511370226,0.004812956062054538,3.5144607379776636,215,250,0.23308259614650237,FALSE,TRUE,TRUE,-0.23308259614650237,5.371950495025698e-4
count,design,none,mneg,raw,none,fe_country,all,0.020255529975414265,0.0033352521795814785,6.07316295284035,242,270,0.3636668152429978,FALSE,TRUE,TRUE,-0.3636668152429978,4.824224046879501e-9
count,design,none,mneg,raw,none,fe_country,y2004_2008,0.04671218890357072,0.0074624703410908315,6.259614680993497,107,135,0.5177254307275835,FALSE,TRUE,TRUE,-0.5177254307275835,8.164645854749738e-9
count,design,none,mneg,raw,none,fe_country,y2009_2013,0.02591116327589653,0.004212369201610905,6.151208983767975,107,135,0.5111168094749543,FALSE,TRUE,TRUE,-0.5111168094749543,1.3552013458690144e-8
count,design,none,mneg,raw,none,fe_country,no_bailout,0.018007240263165362,0.006052583271856494,2.9751330059176606,170,190,0.22246423169666227,FALSE,TRUE,TRUE,-0.22246423169666227,0.003355272651980442
count,design,none,mneg,raw,none,fe_country,no_GR_ES,0.02129471399973782,0.004304167543891851,4.947464006125335,224,250,0.31386233124372204,FALSE,TRUE,TRUE,-0.31386233124372204,1.4761863861172953e-6
count,design,none,mneg,raw,none,re,all,0.01871156408663196,0.0033839727143245655,5.529466596295163,268,270,0.32000481844302087,FALSE,TRUE,TRUE,-0.32000481844302087,7.622551116983783e-8
count,design,none,mneg,raw,none,re,y2004_2008,0.04226639531477541,0.00747962579862877,5.650870304571127,133,135,0.4400098875838367,FALSE,TRUE,TRUE,-0.4400098875838367,9.30090483749948e-8
count,design,none,mneg,raw,none,re,y2009_2013,0.022693572162624086,0.004296713962876781,5.281611100644468,133,135,0.41638452884311883,FALSE,TRUE,TRUE,-0.41638452884311883,5.087369230443568e-7
count,design,none,mneg,raw,none,re,no_bailout,0.015242546365893065,0.0061104869177522015,2.4944896488707604,188,190,0.17899131556007708,FALSE,TRUE,TRUE,-0.17899131556007708,0.013476152049008533
count,design,none,mneg,raw,none,re,no_GR_ES,0.01930765352160468,0.0043716226749614725,4.416587376625509,248,250,0.270034880032335,FALSE,TRUE,TRUE,-0.270034880032335,1.498436170925896e-5
count,design,none,mneg,raw,none,pooled_cl,all,-0.02452487259317293,0.012452332532931876,-1.9695002946888538,268,270,-0.11944508201212559,FALSE,TRUE,FALSE,0.11944508201212559,0.04992551530486221
count,design,none,mneg,raw,none,pooled_cl,y2004_2008,-0.022113381164092782,0.019163373242589276,-1.1539399083950062,133,135,-0.09956212017538753,FALSE,FALSE,FALSE,0.09956212017538753,0.250594170942354
count,design,none,mneg,raw,none,pooled_cl,y2009_2013,-0.031507690393513865,0.017095485697994423,-1.8430415461790728,133,135,-0.1578094590497796,FALSE,FALSE,FALSE,0.1578094590497796,0.06754928045253752
count,design,none,mneg,raw,none,pooled_cl,no_bailout,-0.04878216513923972,0.019974298616303374,-2.4422467129545593,188,190,-0.1753591092899718,FALSE,TRUE,FALSE,0.1753591092899718,0.015520936900117431
count,design,none,mneg,raw,none,pooled_cl,no_GR_ES,-0.034160718043465765,0.015002124723435215,-2.2770586615709445,248,250,-0.14310514110710246,FALSE,TRUE,FALSE,0.14310514110710246,0.023634988772499258
count,design,none,mneg,raw,growth,fe_twoway,all,0.015477358396993462,0.004056367881262875,3.815570690342532,232,270,0.24299617881532365,FALSE,TRUE,TRUE,-0.24299617881532365,1.7428675294796884e-4
count,design,none,mneg,raw,growth,fe_twoway,y2004_2008,0.028511764854036156,0.008891729634974628,3.206548784601851,102,135,0.3026097164413942,FALSE,TRUE,TRUE,-0.3026097164413942,0.0017945951819599267
count,design,none,mneg,raw,growth,fe_twoway,y2009_2013,0.018242175397095866,0.004598497322267999,3.966986195416277,102,135,0.3655983645057572,FALSE,TRUE,TRUE,-0.3655983645057572,1.3545753156539333e-4
count,design,none,mneg,raw,growth,fe_twoway,no_bailout,0.0035500553549142008,0.00662370184507789,0.5359624327825485,160,190,0.04233356599019729,FALSE,FALSE,TRUE,-0.04233356599019729,0.5927288106367016
count,design,none,mneg,raw,growth,fe_twoway,no_GR_ES,0.014179910253900797,0.005179950394364572,2.7374606269063038,214,250,0.18393619641586964,FALSE,TRUE,TRUE,-0.18393619641586964,0.006712501944203455
count,design,none,mneg,raw,growth,fe_country,all,0.022682747841861993,0.003585432776485048,6.326362605548235,241,270,0.3773837997758022,FALSE,TRUE,TRUE,-0.3773837997758022,1.2111900429436082e-9
count,design,none,mneg,raw,growth,fe_country,y2004_2008,0.04770293681504213,0.007267557401970125,6.563819750788702,106,135,0.5375780427568323,FALSE,TRUE,TRUE,-0.5375780427568323,1.9853394985600398e-9
count,design,none,mneg,raw,growth,fe_country,y2009_2013,0.026154479123791645,0.004223145453642553,6.193127707981938,106,135,0.5154592940524431,FALSE,TRUE,TRUE,-0.5154592940524431,1.1400635041410164e-8
count,design,none,mneg,raw,growth,fe_country,no_bailout,0.02174736503949761,0.006077811031721104,3.578157485646478,169,190,0.26537418693602827,FALSE,TRUE,TRUE,-0.26537418693602827,4.5170315874894636e-4
count,design,none,mneg,raw,growth,fe_country,no_GR_ES,0.024085159106752685,0.004575249409644871,5.264228668273226,223,250,0.3324658907855493,FALSE,TRUE,TRUE,-0.3324658907855493,3.30483072772517e-7
count,design,none,mneg,raw,growth,re,all,0.02056687766343769,0.003658037896831227,5.62237960444689,267,270,0.3253622424285508,FALSE,TRUE,TRUE,-0.3253622424285508,4.740243028781607e-8
count,design,none,mneg,raw,growth,re,y2004_2008,0.04284498202533268,0.007396271220906333,5.792781355046427,132,135,0.45020909054582886,FALSE,TRUE,TRUE,-0.45020909054582886,4.818789927943263e-8
count,design,none,mneg,raw,growth,re,y2009_2013,0.02240023838052254,0.0043901298097816415,5.102409120252573,132,135,0.4058814624156117,FALSE,TRUE,TRUE,-0.4058814624156117,1.141677741809793e-6
count,design,none,mneg,raw,growth,re,no_bailout,0.0187619635613768,0.006136601104235195,3.0573868567777964,187,190,0.21819137532386382,FALSE,TRUE,TRUE,-0.21819137532386382,0.0025599668851263194
count,design,none,mneg,raw,growth,re,no_GR_ES,0.02158752946069566,0.004646333584646344,4.6461428279775125,247,250,0.2834982293159939,FALSE,TRUE,TRUE,-0.2834982293159939,5.503960965580639e-6
count,design,none,mneg,raw,growth,pooled_cl,all,-0.02954602232218835,0.012794367650399275,-2.309299148619221,267,270,-0.1399362301425989,FALSE,TRUE,FALSE,0.1399362301425989,0.02169051367240156
count,design,none,mneg,raw,growth,pooled_cl,y2004_2008,-0.017989028440086575,0.019596683842881962,-0.917962885165424,132,135,-0.07964460220151938,FALSE,FALSE,FALSE,0.07964460220151938,0.36031254630958565
count,design,none,mneg,raw,growth,pooled_cl,y2009_2013,-0.03392625176828463,0.016597981382160936,-2.0439986638825642,132,135,-0.17515689689337016,FALSE,TRUE,FALSE,0.17515689689337016,0.04294247052814627
count,design,none,mneg,raw,growth,pooled_cl,no_bailout,-0.04872294942030264,0.020187408935535632,-2.413531601598275,187,190,-0.1738085625436097,FALSE,TRUE,FALSE,0.1738085625436097,0.016763463142415967
count,design,none,mneg,raw,growth,pooled_cl,no_GR_ES,-0.03760927576321406,0.01565955679974528,-2.4016820044246603,247,250,-0.1510617084892023,FALSE,TRUE,FALSE,0.1510617084892023,0.01705943159803073
count,design,none,mneg,log,none,fe_twoway,all,0.2065862165992834,0.04163058209079761,4.962366755975507,233,270,0.309168177368465,FALSE,TRUE,TRUE,-0.309168177368465,1.3441094030390864e-6
count,design,none,mneg,log,none,fe_twoway,y2004_2008,0.2814813385464518,0.07624553368810433,3.691774782479724,103,135,0.3418468234551924,FALSE,TRUE,TRUE,-0.3418468234551924,3.5819704893810453e-4
count,design,none,mneg,log,none,fe_twoway,y2009_2013,0.24610865312940444,0.05624504076381726,4.375650720262745,103,135,0.3959154553154609,FALSE,TRUE,TRUE,-0.3959154553154609,2.9084852608293796e-5
count,design,none,mneg,log,none,fe_twoway,no_bailout,0.04789001945506922,0.058407953848520634,0.8199229094597393,161,190,0.06448448686738026,FALSE,FALSE,TRUE,-0.06448448686738026,0.4134722483324432
count,design,none,mneg,log,none,fe_twoway,no_GR_ES,0.18337298276238687,0.04535054784697967,4.043456837194514,215,250,0.26583887374551196,FALSE,TRUE,TRUE,-0.26583887374551196,7.33915282300099e-5
count,design,none,mneg,log,none,fe_country,all,0.22178800294403514,0.03457301287721756,6.415061473863791,242,270,0.3812327731888595,FALSE,TRUE,TRUE,-0.3812327731888595,7.33810674252211e-10
count,design,none,mneg,log,none,fe_country,y2004_2008,0.4397287413977156,0.06368031833641169,6.9052535050894,107,135,0.5552121983178727,FALSE,TRUE,TRUE,-0.5552121983178727,3.7168068835541525e-10
count,design,none,mneg,log,none,fe_country,y2009_2013,0.31197981035778183,0.05401581643330988,5.775712207237759,107,135,0.48751237251615587,FALSE,TRUE,TRUE,-0.48751237251615587,7.602954896620821e-8
count,design,none,mneg,log,none,fe_country,no_bailout,0.17104639088759382,0.053288768509380864,3.2098019089610434,170,190,0.2390435123184712,FALSE,TRUE,TRUE,-0.2390435123184712,0.0015881255600400236
count,design,none,mneg,log,none,fe_country,no_GR_ES,0.2115261593098257,0.038706202962074596,5.464916295640904,224,250,0.34299029709961043,FALSE,TRUE,TRUE,-0.34299029709961043,1.229888147760034e-7
count,design,none,mneg,log,none,re,all,0.2021608130342103,0.03520599832665561,5.742226400128747,268,270,0.3309911825935875,FALSE,TRUE,TRUE,-0.3309911825935875,2.5279865805134795e-8
count,design,none,mneg,log,none,re,y2004_2008,0.3940659903862415,0.06407493532810517,6.150080189209219,133,135,0.4705513111666815,FALSE,TRUE,TRUE,-0.4705513111666815,8.465364774333964e-9
count,design,none,mneg,log,none,re,y2009_2013,0.25466722771592737,0.055377496785310905,4.598749356678737,133,135,0.37039924665499524,FALSE,TRUE,TRUE,-0.37039924665499524,9.781064502143505e-6
count,design,none,mneg,log,none,re,no_bailout,0.14538652075923536,0.05380502645059694,2.702099234032109,188,190,0.1933520061503309,FALSE,TRUE,TRUE,-0.1933520061503309,0.007520842193518123
count,design,none,mneg,log,none,re,no_GR_ES,0.19164214857278544,0.03940820653330804,4.8630010201252984,248,250,0.2950533039001464,FALSE,TRUE,TRUE,-0.2950533039001464,2.054923167282935e-6
count,design,none,mneg,log,none,pooled_cl,all,-0.2864428687779128,0.13269933998150088,-2.1585854821722905,268,270,-0.13072508767950994,FALSE,TRUE,FALSE,0.13072508767950994,0.03177025491468555
count,design,none,mneg,log,none,pooled_cl,y2004_2008,-0.21025945358538678,0.17559335903245799,-1.1974225833137622,133,135,-0.10327451724399062,FALSE,FALSE,FALSE,0.10327451724399062,0.23327166247031023
count,design,none,mneg,log,none,pooled_cl,y2009_2013,-0.4380002132106853,0.20913582218216517,-2.0943337618610864,133,135,-0.17867931734283637,FALSE,TRUE,FALSE,0.17867931734283637,0.03812785095239819
count,design,none,mneg,log,none,pooled_cl,no_bailout,-0.4280869001180285,0.18851286728524508,-2.2708630253354327,188,190,-0.16339392933735994,FALSE,TRUE,FALSE,0.16339392933735994,0.024288972469725167
count,design,none,mneg,log,none,pooled_cl,no_GR_ES,-0.3195133728528319,0.1465998970300877,-2.179492478001236,248,250,-0.13709121684102177,FALSE,TRUE,FALSE,0.13709121684102177,0.030236317884034494
count,design,none,mneg,log,growth,fe_twoway,all,0.18182568146872302,0.04450692060071294,4.085335022387741,232,270,0.2590589189718587,FALSE,TRUE,TRUE,-0.2590589189718587,6.064328402449254e-5
count,design,none,mneg,log,growth,fe_twoway,y2004_2008,0.2968650059948174,0.08027653459051444,3.6980296609601693,102,135,0.3438348088895264,FALSE,TRUE,TRUE,-0.3438348088895264,3.5202036995501663e-4
count,design,none,mneg,log,growth,fe_twoway,y2009_2013,0.20463120450622677,0.061038545330971854,3.3524915018312846,102,135,0.315042605650541,FALSE,TRUE,TRUE,-0.315042605650541,0.0011245726149283835
count,design,none,mneg,log,growth,fe_twoway,no_bailout,0.04235616517578198,0.061224044999571556,0.6918223906322816,160,190,0.054611741466001486,FALSE,FALSE,TRUE,-0.054611741466001486,0.4900515669816897
count,design,none,mneg,log,growth,fe_twoway,no_GR_ES,0.16116683990559105,0.048317058631035296,3.3356095025633334,214,250,0.22231158470650228,FALSE,TRUE,TRUE,-0.22231158470650228,0.0010032840868171723
count,design,none,mneg,log,growth,fe_country,all,0.2513633740476414,0.03730962879042694,6.737225273925462,241,270,0.3981089942677211,FALSE,TRUE,TRUE,-0.3981089942677211,1.1777444951301395e-10
count,design,none,mneg,log,growth,fe_country,y2004_2008,0.4481670502202619,0.0618712347579972,7.243544628989869,106,135,0.5754121997131008,FALSE,TRUE,TRUE,-0.5754121997131008,7.322731622264677e-11
count,design,none,mneg,log,growth,fe_country,y2009_2013,0.31523316610697766,0.05417146841254077,5.81917336458985,106,135,0.4920511144967031,FALSE,TRUE,TRUE,-0.4920511144967031,6.359908010665194e-8
count,design,none,mneg,log,growth,fe_country,no_bailout,0.2087998512475257,0.05362723370472362,3.8935413375449586,169,190,0.28691122042041506,FALSE,TRUE,TRUE,-0.28691122042041506,1.4201222507303658e-4
count,design,none,mneg,log,growth,fe_country,no_GR_ES,0.24013667005950326,0.041133288161464776,5.838012976664297,223,250,0.3641068814483729,FALSE,TRUE,TRUE,-0.3641068814483729,1.849994831029341e-8
count,design,none,mneg,log,growth,re,all,0.2246820595792656,0.038181928615757615,5.884513111957883,267,270,0.33882470707515244,FALSE,TRUE,TRUE,-0.33882470707515244,1.1926683082858475e-8
count,design,none,mneg,log,growth,re,y2004_2008,0.3988617003134538,0.06329758920538973,6.301372695557434,132,135,0.48088451204888005,FALSE,TRUE,TRUE,-0.48088451204888005,4.07780927250726e-9
count,design,none,mneg,log,growth,re,y2009_2013,0.24803130216974592,0.05664682316614728,4.378556259761659,132,135,0.3561193786296317,FALSE,TRUE,TRUE,-0.3561193786296317,2.410083059575169e-5
count,design,none,mneg,log,growth,re,no_bailout,0.18038889514928963,0.0542220210140112,3.326856723077076,187,190,0.23638883818221385,FALSE,TRUE,TRUE,-0.23638883818221385,0.0010574125879350637
count,design,none,mneg,log,growth,re,no_GR_ES,0.2149913099921682,0.04191609532721508,5.129087247126754,247,250,0.31025178096719264,FALSE,TRUE,TRUE,-0.31025178096719264,5.88799450014542e-7
count,design,none,mneg,log,growth,pooled_cl,all,-0.336021559683043,0.13801628686174508,-2.43465149891799,267,270,-0.14737137426527228,FALSE,TRUE,FALSE,0.14737137426527228,0.015561653808392327
count,design,none,mneg,log,growth,pooled_cl,y2004_2008,-0.18181251492401646,0.1756364554715596,-1.035163881187849,132,135,-0.08973595296077665,FALSE,FALSE,FALSE,0.08973595296077665,0.3024850931416951
count,design,none,mneg,log,growth,pooled_cl,y2009_2013,-0.4647854743078796,0.20535233513345705,-2.263356167855694,132,135,-0.19328497458549615,FALSE,TRUE,FALSE,0.19328497458549615,0.025245970911063467
count,design,none,mneg,log,growth,pooled_cl,no_bailout,-0.43023861786569845,0.1899832580825013,-2.264613325448208,187,190,-0.1633797368958176,FALSE,TRUE,FALSE,0.1633797368958176,0.02468385349819497
count,design,none,mneg,log,growth,pooled_cl,no_GR_ES,-0.35191491695241695,0.15129243453056826,-2.3260575986125294,247,250,-0.14640864399056214,FALSE,TRUE,FALSE,0.14640864399056214,0.02082554789817194
count,design,n_cy,mcosmo,raw,none,fe_twoway,all,-0.0013577718865075707,0.003359420874053631,-0.4041684377787476,233,270,-0.02646867798948743,TRUE,FALSE,TRUE,-0.02646867798948743,0.6864595923363919
count,design,n_cy,mcosmo,raw,none,fe_twoway,y2004_2008,0.005932125034664874,0.009254674713610054,0.6409868761719965,103,135,0.06303272082560385,TRUE,FALSE,FALSE,0.06303272082560385,0.5229548605719074
count,design,n_cy,mcosmo,raw,none,fe_twoway,y2009_2013,-0.012642379527924883,0.0038764617841169427,-3.261319273086763,103,135,-0.3059390820240515,TRUE,TRUE,TRUE,-0.3059390820240515,0.0015041531441363947
