construction,item_set,noop,cell_weight,cntry,year,n_cell,n_eff_cell,outcome,value
count,un,drop,design,CY,2008,980,744.6001958197515,mneg,1.0215065669375392
count,un,drop,design,CY,2009,502,433.45837932140284,mneg,1.2051146644560113
count,un,drop,design,CY,2010,990,984.0362346848016,mneg,1.233127738860868
count,un,drop,design,CY,2011,984,981.8119556195187,mneg,1.2451644662262364
count,un,drop,design,CY,2012,986,984.843062765413,mneg,1.4769557497804986
count,un,drop,design,CY,2013,481,480.5088014587971,mneg,1.381584910712652
count,un,drop,design,CZ,2004,1045,801.163706532285,mneg,1.2193241404250055
count,un,drop,design,CZ,2005,2162,1867.345302580684,mneg,1.124898704766199
count,un,drop,design,CZ,2006,1022,873.2792614145142,mneg,0.9857478474328354
count,un,drop,design,CZ,2007,1012,853.2654220791517,mneg,0.9695459842029026
count,un,drop,design,CZ,2008,1925,1553.7447065176582,mneg,0.9032162508208796
count,un,drop,design,CZ,2009,1015,923.6200592838819,mneg,1.0231534865463132
count,un,drop,design,CZ,2010,1959,1844.6013301454607,mneg,1.239577543931501
count,un,drop,design,CZ,2011,1930,1854.9410412261393,mneg,1.3461668769692725
count,un,drop,design,CZ,2012,1877,1724.608919741879,mneg,1.2882589354319476
count,un,drop,design,CZ,2013,940,890.640892139588,mneg,1.2903821987940425
count,un,drop,design,DE,2004,3469,3017.6889701704254,mneg,1.704781540073955
count,un,drop,design,DE,2005,2982,2368.974888985824,mneg,1.63950071146334
count,un,drop,design,DE,2006,1489,1177.9516851221297,mneg,1.6643842389728847
count,un,drop,design,DE,2007,1475,1192.5587466901666,mneg,1.4457308662742943
count,un,drop,design,DE,2008,2956,2365.355121752648,mneg,1.3971765781002352
count,un,drop,design,DE,2009,1449,1097.5244623054812,mneg,1.3388560172242099
count,un,drop,design,DE,2010,3013,2350.6329569439563,mneg,1.513317903540382
count,un,drop,design,DE,2011,2970,2259.432142363871,mneg,1.5328954845284652
count,un,drop,design,DE,2012,2982,2375.7576124376988,mneg,1.540496678159067
count,un,drop,design,DE,2013,1501,1187.506907908296,mneg,1.5982832272801002
count,un,drop,design,DK,2004,1959,1839.6427683100542,mneg,1.42259994097304
count,un,drop,design,DK,2005,2015,1775.9407121556908,mneg,1.364921593417606
count,un,drop,design,DK,2006,971,843.1652779100093,mneg,1.287835226946079
count,un,drop,design,DK,2007,975,915.3994103134951,mneg,1.3017863482358234
count,un,drop,design,DK,2008,1986,1816.894980619801,mneg,1.2528908766365507
count,un,drop,design,DK,2009,978,877.3672936337894,mneg,1.4602745742009298
count,un,drop,design,DK,2010,2000,1752.5906174669742,mneg,1.3706505585966915
count,un,drop,design,DK,2011,1967,1760.814124515504,mneg,1.2385465099512298
count,un,drop,design,DK,2012,1948,1631.223395932834,mneg,1.1765392587033054
count,un,drop,design,DK,2013,986,865.8514727829953,mneg,1.1798422626932372
count,un,drop,design,EE,2004,942,868.0381163946679,mneg,1.192481860311342
count,un,drop,design,EE,2005,1845,1664.1460643369785,mneg,1.201122239399473
count,un,drop,design,EE,2006,908,838.2175321803294,mneg,1.0913274840992802
count,un,drop,design,EE,2007,924,849.97737638522494,mneg,0.7398692158120763
count,un,drop,design,EE,2008,1823,1699.2562201693897,mneg,0.694597059180444
count,un,drop,design,EE,2009,931,896.0232257457677,mneg,0.6689950666583773
count,un,drop,design,EE,2010,1820,1751.8218129939164,mneg,0.7112885465926295
count,un,drop,design,EE,2011,1803,1679.1830772308724,mneg,0.7809349570696598
count,un,drop,design,EE,2012,1817,1675.7077970403122,mneg,0.7644924552670271
count,un,drop,design,EE,2013,886,803.409354960542,mneg,0.6757132874732005
count,un,drop,design,ES,2004,1768,1706.2753809174458,mneg,0.43051939048109084
count,un,drop,design,ES,2005,1606,1524.7276291728595,mneg,0.4647757486116867
count,un,drop,design,ES,2006,760,705.8944198741731,mneg,0.4084583777864434
count,un,drop,design,ES,2007,808,739.5959588622974,mneg,0.4674273848054433
count,un,drop,design,ES,2008,1629,1538.7883662712575,mneg,0.47986430300952004
count,un,drop,design,ES,2009,917,884.126493268789,mneg,0.2702815324680866
count,un,drop,design,ES,2010,1651,1621.2228567117907,mneg,0.549033952207387
count,un,drop,design,ES,2011,1653,1623.5757115252043,mneg,0.628797716050593
count,un,drop,design,ES,2012,1625,1601.9289343325868,mneg,0.6778387103840923
count,un,drop,design,ES,2013,799,779.1090854446641,mneg,0.8878895014567922
count,un,drop,design,FI,2004,1939,1802.4787527881467,mneg,1.4757996986290733
count,un,drop,design,FI,2005,1981,1759.585669620252,mneg,1.4131444945984162
count,un,drop,design,FI,2006,960,873.42597926447,mneg,1.458179892990973
count,un,drop,design,FI,2007,981,845.0354310219923,mneg,1.2977002731204466
count,un,drop,design,FI,2008,1881,1622.9954492204863,mneg,1.106098002054061
count,un,drop,design,FI,2009,971,892.5652656147558,mneg,1.2012959764756759
count,un,drop,design,FI,2010,1922,1678.2931985501432,mneg,1.2022437237705184
count,un,drop,design,FI,2011,1926,1551.1348486962092,mneg,1.1060881653588803
count,un,drop,design,FI,2012,1915,1310.28036403605,mneg,1.1564922873285144
count,un,drop,design,FI,2013,913,537.4537254649765,mneg,1.1130636429317078
count,un,drop,design,FR,2004,1949,1911.2579343060072,mneg,1.0281461961557914
count,un,drop,design,FR,2005,1941,1839.822437954027,mneg,0.9971137548404385
count,un,drop,design,FR,2006,984,906.2223298556479,mneg,1.0166743292995533
count,un,drop,design,FR,2007,979,937.0420203725924,mneg,1.1074668817187374
count,un,drop,design,FR,2008,1973,1864.4241805751947,mneg,0.8223785423076057
count,un,drop,design,FR,2009,961,907.5160398854447,mneg,0.9169966594467196
count,un,drop,design,FR,2010,1955,1812.7415747552466,mneg,0.9211592332798595
count,un,drop,design,FR,2011,1949,1819.3456186421797,mneg,1.0053870413807748
count,un,drop,design,FR,2012,1937,1788.9692603317003,mneg,0.903777744104192
count,un,drop,design,FR,2013,956,871.2191296260777,mneg,1.0214757868734208
count,un,drop,design,GB,2004,2272,2019.9512416615303,mneg,1.2909148464648073
count,un,drop,design,GB,2005,2250,1984.7848208938688,mneg,1.286871601354538
count,un,drop,design,GB,2006,1122,1017.505354646877,mneg,1.2151921277236277
count,un,drop,design,GB,2007,1123,994.6607222409428,mneg,1.2299161231594153
count,un,drop,design,GB,2008,2145,1906.0330422049528,mneg,1.1729972016179517
count,un,drop,design,GB,2009,1108,1035.891233008443,mneg,1.1793821047596122
count,un,drop,design,GB,2010,2187,1968.7484394678625,mneg,1.2271675628434964
count,un,drop,design,GB,2011,2203,2025.3614294369536,mneg,1.1998109477407821
count,un,drop,design,GB,2012,2163,1870.8136330257173,mneg,1.2604054457266185
count,un,drop,design,GB,2013,1113,979.5330623259047,mneg,1.1625712565645232
count,un,drop,design,GR,2004,1849,1765.1542237620993,mneg,0.6643434215872132
count,un,drop,design,GR,2005,1922,1737.2266992692373,mneg,0.8582799588742933
count,un,drop,design,GR,2006,961,855.7354432264647,mneg,0.811329256270239
count,un,drop,design,GR,2007,970,907.5798304321463,mneg,0.7817220865231077
count,un,drop,design,GR,2008,1922,1855.0861061728126,mneg,0.8679985797027556
count,un,drop,design,GR,2009,944,898.7277736972022,mneg,0.7378025731608698
count,un,drop,design,GR,2010,1801,1742.4590267428796,mneg,0.8732346539630884
count,un,drop,design,GR,2011,1819,1742.8030060566596,mneg,0.9734859015399607
count,un,drop,design,GR,2012,1749,1670.6970790478695,mneg,1.0186591885903395
count,un,drop,design,GR,2013,848,814.1777226450484,mneg,1.0445757911442315
count,un,drop,design,HU,2004,939,807.8979055145774,mneg,0.6392924616117114
count,un,drop,design,HU,2005,1830,1612.8767683676692,mneg,0.5348993651488709
count,un,drop,design,HU,2006,908,794.5943679186714,mneg,0.42037694976464945
count,un,drop,design,HU,2007,955,846.403101941107,mneg,0.6886747207622852
count,un,drop,design,HU,2008,1819,1658.1551083249997,mneg,0.6397762074069896
count,un,drop,design,HU,2009,916,811.1128500398436,mneg,0.7066867079611153
count,un,drop,design,HU,2010,1853,1724.6080855411624,mneg,0.6188032242125965
count,un,drop,design,HU,2011,1786,1694.5890955985467,mneg,0.7190248261160828
count,un,drop,design,HU,2012,1814,1710.747558676375,mneg,0.7496686134238497
count,un,drop,design,HU,2013,927,850.6184269901763,mneg,0.5744589726229683
count,un,drop,design,IE,2004,1774,1620.264463575316,mneg,0.5803069153996582
count,un,drop,design,IE,2005,1864,1709.5573714948077,mneg,0.6665541590220584
count,un,drop,design,IE,2006,946,872.7933545326457,mneg,0.5272494806576498
count,un,drop,design,IE,2007,927,865.5354042742345,mneg,0.6457359466764038
count,un,drop,design,IE,2008,1810,1634.5537062035362,mneg,0.5879742823508105
count,un,drop,design,IE,2009,922,848.8102756822746,mneg,0.65739780602424025
count,un,drop,design,IE,2010,1820,1612.4758996281746,mneg,0.6549043673984676
count,un,drop,design,IE,2011,1797,1651.8695937538564,mneg,0.6977701333516251
count,un,drop,design,IE,2012,1746,1524.1696780625437,mneg,0.6447991850434619
count,un,drop,design,IE,2013,874,787.1239738163366,mneg,0.6493087505266981
count,un,drop,design,IT,2004,1873,1614.6598195617073,mneg,0.534407885125218
count,un,drop,design,IT,2005,1837,1517.3180156353824,mneg,0.516914571407921
count,un,drop,design,IT,2006,887,683.1807937019336,mneg,0.3923391448717152
count,un,drop,design,IT,2007,922,760.3407205046935,mneg,0.5317202665193576
count,un,drop,design,IT,2008,1837,1536.7947413886989,mneg,0.5627937859738489
count,un,drop,design,IT,2009,978,942.5460644091874,mneg,0.5586747015957865
count,un,drop,design,IT,2010,1833,1771.3752865640533,mneg,0.5540985786492227
count,un,drop,design,IT,2011,1827,1725.0876482464464,mneg,0.6056821683602098
count,un,drop,design,IT,2012,1769,1671.6776432942788,mneg,0.6519255197241167
count,un,drop,design,IT,2013,882,860.4106626811201,mneg,0.6476926092931905
count,un,drop,design,LT,2004,917,856.6528221209124,mneg,0.4504354959593864
count,un,drop,design,LT,2005,1800,1644.7095671172237,mneg,0.4325143335351315
count,un,drop,design,LT,2006,913,828.4436092684151,mneg,0.4055004913490112
count,un,drop,design,LT,2007,962,914.8958255257203,mneg,0.4100506476318452
count,un,drop,design,LT,2008,1886,1817.3688628637744,mneg,0.40048973394177173
count,un,drop,design,LT,2009,943,925.995124317027,mneg,0.41633040346915834
count,un,drop,design,LT,2010,1856,1807.304810557752,mneg,0.4812539596550818
count,un,drop,design,LT,2011,1880,1848.4414306996116,mneg,0.4695328990949581
count,un,drop,design,LT,2012,1876,1838.7504288950154,mneg,0.49485673560510507
count,un,drop,design,LT,2013,946,921.7134430057457,mneg,0.4834537820523878
count,un,drop,design,LU,2004,1090,1050.2560639737164,mneg,1.200570888850331
count,un,drop,design,LU,2005,991,869.3727159670003,mneg,1.27229620273375
count,un,drop,design,LU,2006,491,451.78621682703647,mneg,1.3468382198185576
count,un,drop,design,LU,2007,497,458.8796307100624,mneg,1.3265798273535792
count,un,drop,design,LU,2008,964,863.3137734168158,mneg,1.0401802351117213
count,un,drop,design,LU,2009,496,391.67809767160855,mneg,0.5761883195958254
count,un,drop,design,LU,2010,983,828.0729246444195,mneg,0.8432111359881767
count,un,drop,design,LU,2011,974,858.004106254704,mneg,0.8548133188720974
count,un,drop,design,LU,2012,969,895.2096780166661,mneg,0.9103448800665908
count,un,drop,design,LU,2013,478,442.29128180815803,mneg,1.1535805296630537
count,un,drop,design,LV,2004,907,820.8051556572082,mneg,1.0581292168151597
count,un,drop,design,LV,2005,1843,1690.3781379683269,mneg,0.8011000331705322
count,un,drop,design,LV,2006,916,816.5821948445907,mneg,0.5622985106857631
count,un,drop,design,LV,2007,893,851.4016654969964,mneg,0.5749556180615271
count,un,drop,design,LV,2008,1849,1747.8423852647775,mneg,0.7169045701231281
count,un,drop,design,LV,2009,924,903.3130841499014,mneg,0.6586909732266603
count,un,drop,design,LV,2010,1820,1788.080441327913,mneg,0.5948433433645339
count,un,drop,design,LV,2011,1806,1773.6640925485772,mneg,0.6061026268850529
count,un,drop,design,LV,2012,1810,1772.9290297955802,mneg,0.49564700671694123
count,un,drop,design,LV,2013,882,849.5670260143409,mneg,0.49465672429067026
count,un,drop,design,MT,2004,471,369.01174607939066,mneg,0.7304114634915261
count,un,drop,design,MT,2005,913,750.6907366508574,mneg,0.4904093141203915
count,un,drop,design,MT,2006,450,326.4794504831501,mneg,0.48557692435825256
count,un,drop,design,MT,2007,451,338.10030189100684,mneg,0.49157312282510296
count,un,drop,design,MT,2008,890,605.757549893306,mneg,0.41334223590445446
count,un,drop,design,MT,2009,438,353.64049528382844,mneg,0.5640968962913548
count,un,drop,design,MT,2010,902,776.7603031008275,mneg,0.4852775062144224
count,un,drop,design,MT,2011,862,676.3531831032434,mneg,0.5087699001297933
count,un,drop,design,MT,2012,903,686.4971297339122,mneg,0.5752247746657584
count,un,drop,design,MT,2013,436,318.13682738885734,mneg,0.5026604764432063
count,un,drop,design,NL,2004,1932,1792.9133486780618,mneg,1.3290914088832124
count,un,drop,design,NL,2005,1964,1694.2123115621314,mneg,1.3484503727395096
count,un,drop,design,NL,2006,958,860.4090972729317,mneg,1.1661075604984814
count,un,drop,design,NL,2007,944,827.4486036364706,mneg,1.1968423753081183
count,un,drop,design,NL,2008,1978,1512.2312831476922,mneg,0.8860772445917282
count,un,drop,design,NL,2009,958,791.4777429607452,mneg,0.9031064341920995
count,un,drop,design,NL,2010,1964,1739.1870968283558,mneg,0.9148309105305249
count,un,drop,design,NL,2011,1926,1683.4159461333093,mneg,1.025733021104967
count,un,drop,design,NL,2012,1955,1695.6748106155662,mneg,0.9422308325656714
count,un,drop,design,NL,2013,967,806.6697149812849,mneg,1.1085686330242113
count,un,drop,design,PL,2004,930,896.3574793669889,mneg,0.5792136889235576
count,un,drop,design,PL,2005,1849,1764.4971836274399,mneg,0.5860999144301617
count,un,drop,design,PL,2006,924,876.8030345008622,mneg,0.46415285852015886
count,un,drop,design,PL,2007,942,880.9552210568615,mneg,0.4191840110528371
count,un,drop,design,PL,2008,1810,1675.1063787877472,mneg,0.37659552442847827
count,un,drop,design,PL,2009,875,806.4514964163463,mneg,0.45137579657355903
count,un,drop,design,PL,2010,1764,1564.690534221513,mneg,0.48322636259986923
count,un,drop,design,PL,2011,1763,1621.1042365267463,mneg,0.501362657347707
count,un,drop,design,PL,2012,1779,1636.4899933685508,mneg,0.5359701530274487
count,un,drop,design,PL,2013,891,793.7119701316428,mneg,0.5422965488696613
count,un,drop,design,PT,2004,1625,1537.7071162670215,mneg,0.5248586853838857
count,un,drop,design,PT,2005,1672,1424.8557319492256,mneg,0.5728040186779888
count,un,drop,design,PT,2006,770,651.625246258588,mneg,0.7076926504448274
count,un,drop,design,PT,2007,839,813.8523055553691,mneg,0.5872931857091033
count,un,drop,design,PT,2008,1695,1662.6116227148816,mneg,0.6078983036430538
count,un,drop,design,PT,2009,891,867.7621873984499,mneg,0.6115891133160126
count,un,drop,design,PT,2010,1693,1635.0855122845062,mneg,0.7079100969763442
count,un,drop,design,PT,2011,1688,1649.0169012503277,mneg,0.8210134298087326
count,un,drop,design,PT,2012,1613,1565.5352135983826,mneg,0.8565759500428796
count,un,drop,design,PT,2013,800,778.2362511896907,mneg,0.7738605108347311
count,un,drop,design,RO,2004,975,969.0849619049758,mneg,0.3404818217203116
count,un,drop,design,RO,2005,1879,1666.0942758303377,mneg,0.3688088363892621
count,un,drop,design,RO,2006,891,853.7492030484809,mneg,0.29871985551777175
count,un,drop,design,RO,2007,953,911.0988294587415,mneg,0.31849536502924153
count,un,drop,design,RO,2008,1948,1843.602999754491,mneg,0.44126864333261895
count,un,drop,design,RO,2009,946,897.1794815135892,mneg,0.3888878820765154
count,un,drop,design,RO,2010,1871,1794.1075705499165,mneg,0.5488141288591802
count,un,drop,design,RO,2011,1850,1779.2015651605398,mneg,0.42363640357716276
count,un,drop,design,RO,2012,1928,1832.7419970754597,mneg,0.5207181987604127
count,un,drop,design,RO,2013,1017,961.2547276167265,mneg,0.5457319009121668
count,un,drop,design,SE,2004,1973,1936.7935172417042,mneg,1.8913036157152658
count,un,drop,design,SE,2005,2035,1899.0571284609262,mneg,1.791983824623993
count,un,drop,design,SE,2006,1001,890.7483488416029,mneg,1.5485505902107772
count,un,drop,design,SE,2007,987,798.4422346727305,mneg,1.483187395778494
count,un,drop,design,SE,2008,1962,1736.9544035108058,mneg,1.2673104910019812
count,un,drop,design,SE,2009,1014,781.7136007960582,mneg,1.2365843631303601
count,un,drop,design,SE,2010,2013,1547.4982189207478,mneg,1.3197901360718722
count,un,drop,design,SE,2011,2026,1462.2290124796675,mneg,1.218679137650841
count,un,drop,design,SE,2012,1986,1380.5037510646553,mneg,1.27636877908361
count,un,drop,design,SE,2013,983,632.9807477941234,mneg,1.301144527311981
count,un,drop,design,SI,2004,960,906.9550320211803,mneg,1.0959494400822716
count,un,drop,design,SI,2005,1946,1859.7647469195088,mneg,1.0087720576901236
count,un,drop,design,SI,2006,960,917.9374465885962,mneg,0.9088987273616829
count,un,drop,design,SI,2007,962,885.5943172164763,mneg,0.8296412788052699
count,un,drop,design,SI,2008,1909,1754.480257437279,mneg,0.8469140177815229
count,un,drop,design,SI,2009,974,909.6242942297112,mneg,1.1649440426129205
count,un,drop,design,SI,2010,1918,1786.7761625327057,mneg,1.0721035007435953
count,un,drop,design,SI,2011,1943,1816.0411074679791,mneg,1.2030669668819791
count,un,drop,design,SI,2012,1877,1813.4209232554465,mneg,1.023071255912948
count,un,drop,design,SI,2013,943,908.3534684068378,mneg,1.1713218411227793
count,un,drop,design,SK,2004,1202,951.6091055446763,mneg,0.8703847168262246
count,un,drop,design,SK,2005,2140,1773.4278566325959,mneg,0.9396634418375939
count,un,drop,design,SK,2006,1049,912.2413226062108,mneg,0.7970972578447862
count,un,drop,design,SK,2007,1089,833.4965832508194,mneg,0.7198433479197782
count,un,drop,design,SK,2008,1998,1605.0368072366941,mneg,0.7695713986448419
count,un,drop,design,SK,2009,986,828.4738431093302,mneg,0.6327761336262164
count,un,drop,design,SK,2010,1944,1723.4398123792387,mneg,0.8486150067551786
count,un,drop,design,SK,2011,1886,1655.8340244238389,mneg,0.9985577618045373
count,un,drop,design,SK,2012,1860,1650.299058475852,mneg,1.0547037119537257
